trial_key,scenario,scope,target_label,target_lines,site_count,sites,allocations,model,soc_min_pct,soc_max_pct,round_trip_efficiency_pct,state_of_health_pct,power_mw,nameplate_energy_mwh,usable_energy_mwh,nameplate_duration_hours,usable_duration_hours,solve_ok,error,objective,total_dispatch_down_mwh,dispatch_down_saved_mwh,affected_generator_gain_mwh,total_recovery_fraction,affected_recovery_fraction,target_recovery_fraction,target_recovery_pct,unserved_mwh,target_binding_hours,target_binding_line_hours,target_max_loading_pct,target_mean_max_loading_pct,charge_mwh,discharge_mwh,throughput_mwh,equivalent_full_cycles_nameplate,equivalent_full_cycles_usable,simultaneous_charge_discharge_hours,simultaneous_charge_discharge_mwh,observed_physical_soc_min_pct,observed_physical_soc_mean_pct,observed_physical_soc_max_pct,unserved_ok,benchmark_available,benchmark_success,headroom_success,success,effective_success_mode
aa509643d501e3856efdf391,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,190.0,380.0,380.0,2.0,2.0,True,,-4109962.9080040106,2357.5956254522885,1302.994647350458,1248.3558713336024,2.21366612369383,1.543229081930929,1.543229081930929,154.32290819309287,0.0,66.0,66.0,100.0,65.56862524760972,2222.894239490077,2222.8942394900764,4445.788478980154,5.849721682868624,5.849721682868624,0,0.0,0.0,29.835315979698983,100.0,True,True,True,False,True,benchmark
aafeaac559d5d3149d585b94,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,100.0,425.0,340.0,4.25,3.4,True,,-4084460.031383216,2422.421220995039,1238.169051807707,803.8768911704828,2.103533495679536,0.9937600529096182,0.9937600529096182,99.37600529096184,0.0,64.0,64.0,100.0,65.20435322566568,2126.732806998823,1914.0595262989405,4040.792333297763,4.753873333291486,5.942341666614358,0,0.0,10.0,32.23775353586724,90.0,True,True,True,False,True,benchmark
ab4f2a705a84e0dc0da66a28,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,120.0,360.0,360.0,3.0,3.0,True,,-4102925.8741273633,2417.595625452288,1242.9946473504583,774.4910842746685,2.1117317314906785,0.9574330464533732,0.9574330464533732,95.74330464533732,0.0,65.0,65.0,100.0,65.37779070084854,2130.3349572197267,2130.3349572197267,4260.669914439453,5.91759710338813,5.91759710338813,0,0.0,0.0,28.5377748731322,100.0,True,True,False,False,False,benchmark
abbfbc0ecbcca46278f6de2e,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,120.0,425.0,340.0,3.5416666666666665,2.833333333333333,True,,-4086705.376018563,2422.421220995039,1238.169051807707,771.274020579498,2.103533495679536,0.9534560825388224,0.9534560825388224,95.34560825388223,0.0,65.0,65.0,100.0,65.0503105028895,2126.732806998823,1914.05952629894,4040.792333297763,4.753873333291486,5.942341666614358,0,0.0,10.0,32.48486062057796,90.0,True,True,False,False,False,benchmark
abc59852d2c9d3248f4a2937,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,80.0,480.0,384.0,6.0,4.8,True,,-4089032.778619457,2283.281003947631,1377.3092688551155,1193.840446673672,2.3399197199419066,1.4758366094149429,1.4758366094149429,147.5836609414943,0.0,64.0,64.0,100.0,65.47653132568298,2292.303342762013,2063.0730084858124,4355.376351247825,4.536850365883152,5.671062957353939,0,0.0,10.0,33.05747247051145,90.0,True,True,True,False,True,benchmark
ac805743c3f194f2aa8936f9,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,190.0,425.0,340.0,2.236842105263158,1.7894736842105263,True,,-4087308.964210122,2422.421220995039,1238.169051807707,1205.138807638432,2.103533495679536,1.4898037478082151,1.4898037478082151,148.9803747808215,0.0,65.0,65.0,100.0,65.10216639885574,2126.732806998823,1914.05952629894,4040.792333297763,4.753873333291486,5.942341666614358,0,0.0,10.0,33.16393184694338,90.0,True,True,True,False,True,benchmark
b14e466b9b8d54f172b6c3ea,WP2033,north-west,5041-17010-2,5041-17010-2,1,Binbane,1.000000,health_aware,10.0,90.0,90.0,100.0,120.0,900.0,720.0,7.5,6.0,True,,-4164090.090035887,1571.6313626196131,2088.9589101831334,1319.1832960918982,3.548945947447955,1.6307865999394031,1.6307865999394031,163.0786599939403,0.0,68.0,68.0,100.0,67.08258758596799,3358.1995975685577,3022.3796378117013,6380.579235380259,3.5447662418779218,4.430957802347402,0,0.0,10.0,33.25338228831927,90.0,True,True,True,False,True,benchmark
b436cf562682c2bac2b093b9,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,80.0,1075.0,860.0,13.4375,10.75,True,,-4158641.7294263793,1658.0171577135384,2002.573115089208,1672.331082880868,3.402184555483199,2.067351162422758,2.067351162422758,206.73511624227567,0.0,69.0,69.0,100.0,67.33646149037381,3278.652554513791,2950.787299062413,6229.439853576205,2.897413885384281,3.621767356730352,0,0.0,10.0,36.73243595311811,90.0,True,True,True,False,True,benchmark
b4f79702031786544cbbe5c3,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,50.0,100.0,100.0,2.0,2.0,True,,-3999392.702442689,3223.5975892460087,436.9926835567376,851.3263466259305,0.7424097265930092,1.0524175088980352,0.7424097265930092,74.24097265930092,0.0,57.0,57.0,100.0,63.5107324766057,809.3927342428065,809.3927342428065,1618.785468485613,8.093927342428065,8.093927342428065,0,0.0,0.0,23.68824745883164,100.0,True,True,False,False,False,benchmark
b85e847c823a6e4eafbf8c8c,WP2033,north-west,5041-17010-2,5041-17010-2,1,Sorne Hill,1.000000,health_aware,10.0,90.0,90.0,100.0,120.0,900.0,720.0,7.5,6.0,True,,-4161817.02136621,1692.6546723491588,1967.9356004535875,1065.7472258431008,3.3433386554530364,1.3174865842952932,1.3174865842952932,131.7486584295293,0.0,63.0,63.0,100.0,67.04910661495505,3237.1762878390123,2913.4586590551107,6150.634946894123,3.417019414941179,4.271274268676474,0,0.0,10.0,33.268618462283776,90.0,True,True,True,False,True,benchmark
bf13f8727c21166759b80d6c,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,150.0,150.0,150.0,1.0,1.0,True,,-4023870.9753743457,3047.5956254522885,612.9946473504579,736.7871997270122,1.0414206133575776,0.9108231554184152,0.9108231554184152,91.08231554184152,0.0,65.0,65.0,100.0,64.0725575902778,1108.986111391431,1108.986111391431,2217.972222782862,7.39324074260954,7.39324074260954,0,0.0,0.0,21.80419854319297,100.0,True,True,False,False,False,benchmark
c1afbc1cc7b8394369f76c11,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,150.0,1800.0,1800.0,12.0,12.0,True,,-4326025.971270487,640.4256959695348,3020.1645768332114,2060.4879773916546,5.130977341549739,2.547194307888258,2.547194307888258,254.71943078882583,0.0,73.0,73.0,100.0,71.20452410348489,4681.162211609113,4681.162211609113,9362.324423218226,2.600645673116174,2.600645673116174,0,0.0,0.0,37.60122322489819,100.0,True,True,True,False,True,benchmark
c28b9c175fcd47aef3c60ccb,WP2033,north-west,5041-17010-2,5041-17010-2,1,Moy,1.000000,health_aware,10.0,90.0,90.0,100.0,120.0,900.0,720.0,7.5,6.0,True,,-3935124.404494002,3660.5902728027454,0.0,-474.1093209592291,0.0,-0.5860983305483114,-0.5860983305483114,-58.60983305483114,0.0,52.0,52.0,100.0,61.84687419287968,0.0,0.0,0.0,0.0,0.0,0,0.0,10.0,10.0,10.0,True,True,False,False,False,benchmark
c88eff6b8fdcbbb4a1f27ac2,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,120.0,1440.0,1440.0,12.0,12.0,True,,-4271564.78821783,980.9094299552996,2679.680842847447,1815.662971431586,4.55252730023476,2.244539369615032,2.244539369615032,224.4539369615032,0.0,72.0,72.0,100.0,69.71485104743583,4154.067716544852,4154.067716544852,8308.135433089703,2.8847692476005915,2.8847692476005915,0,0.0,0.0,37.5787767992413,100.0,True,True,True,False,True,benchmark
cec74bb365537cb9b1bd7106,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,80.0,960.0,960.0,12.0,12.0,True,,-4185032.40993989,1652.3333799257923,2008.256892876953,1678.0148606686123,3.41184076272006,2.074377501128491,2.074377501128491,207.43775011284907,0.0,69.0,69.0,100.0,67.71154617910331,3149.8647596005994,3149.8647596005994,6299.729519201199,3.2811091245839576,3.2811091245839576,0,0.0,0.0,35.56483961887549,100.0,True,True,True,False,True,benchmark
d8ee5841010162523cab419c,WP2033,north-west,5041-17010-2,5041-17010-2,1,Ardnagappary,1.000000,health_aware,10.0,90.0,90.0,100.0,120.0,900.0,720.0,7.5,6.0,True,,-4156423.812438034,1733.9469388239663,1926.64333397878,1085.2166549625254,3.2731869540230347,1.3415548727662654,1.3415548727662654,134.15548727662653,0.0,68.0,68.0,100.0,67.0921287923702,3151.813504930711,2836.63215443764,5988.445659368352,3.32691425520464,4.1586428190058,0,0.0,10.0,35.61611171961155,90.0,True,True,True,False,True,benchmark
dc2ab881460c76f9155d47e4,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,150.0,575.0,460.0,3.8333333333333335,3.066666666666667,True,,-4115273.0889542326,2042.9479017748336,1617.6423710279128,1414.8680679745594,2.7482231982132768,1.749073000522838,1.749073000522838,174.9073000522838,0.0,69.0,69.0,100.0,65.99543357443426,2644.040842943362,2379.636758649025,5023.677601592387,4.36841530573251,5.460519132165638,0,0.0,10.0,31.97977824442164,90.0,True,True,True,False,True,benchmark
e2644db06878fb84c4434a5d,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,120.0,900.0,720.0,7.5,6.0,True,,-4164090.090035886,1571.6313626196131,2088.9589101831334,1373.5335195570517,3.548945947447955,1.6979748492094344,1.6979748492094344,169.79748492094345,0.0,69.0,69.0,100.0,67.08258758596799,3358.199597568557,3022.3796378117013,6380.579235380259,3.5447662418779218,4.430957802347402,0,0.0,10.0,34.877184527286914,90.0,True,True,True,False,True,benchmark
f01ed91003e03461d3256e0b,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,150.0,300.0,300.0,2.0,2.0,True,,-4082234.36569793,2597.5956254522885,1062.994647350458,1161.4386977478937,1.8059285548812205,1.4357812675080972,1.4357812675080972,143.57812675080973,0.0,68.0,68.0,100.0,65.11489747123989,1830.334957219727,1830.334957219727,3660.669914439453,6.101116524065755,6.101116524065755,0,0.0,0.0,23.80130489567372,100.0,True,True,True,False,True,benchmark
f106e4169100efe3d841d1e6,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,190.0,190.0,190.0,1.0,1.0,True,,-4040490.975374345,2927.5956254522885,732.9946473504579,889.9408919519337,1.2452893977638824,1.1001531672155374,1.1001531672155374,110.01531672155372,0.0,63.0,63.0,100.0,64.256942763918,1308.986111391431,1308.986111391431,2617.972222782862,6.889400586270689,6.889400586270689,0,0.0,0.0,26.805366870059856,100.0,True,True,True,False,True,benchmark
f1c99fe1866b2ac8936593c2,WP2033,north-west,5041-17010-2,5041-17010-2,1,Tievebrack,1.000000,health_aware,10.0,90.0,90.0,100.0,120.0,900.0,720.0,7.5,6.0,True,,-4164090.090035888,1571.6313626196136,2088.9589101831325,1213.1063099885432,3.5489459474479537,1.499653247954283,1.499653247954283,149.9653247954283,0.0,69.0,69.0,100.0,67.04008218936183,3358.199597568557,3022.3796378117013,6380.579235380258,3.5447662418779213,4.430957802347401,0,0.0,10.0,32.488536385045585,90.0,True,True,True,False,True,benchmark
f25d758ee815debbd57fcf17,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,50.0,50.0,50.0,1.0,1.0,True,,-3973115.4045367776,3410.014661626268,250.5756111764781,714.9092742456705,0.4257045437701289,0.8837774614537158,0.4257045437701289,42.57045437701289,0.0,56.0,56.0,100.0,62.84519008183922,504.864948883855,504.864948883855,1009.72989776771,10.0972989776771,10.0972989776771,0,0.0,0.0,25.68340393667045,100.0,True,True,False,False,False,benchmark
f5106ac4e9b37ce5dec14282,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,190.0,2280.0,1824.0,12.0,9.6,True,,-4312929.19028751,289.9799221924088,3370.6103506103377,2240.913769682971,5.726351957385319,2.770238342196309,2.770238342196309,277.02383421963094,0.0,73.0,73.0,100.0,71.09215071306839,5365.941869098438,4829.347682188593,10195.289551287033,2.235809112124349,2.794761390155436,0,0.0,10.0,39.81264073462341,90.0,True,True,True,False,True,benchmark
f8daff7b1123a95dde6109bf,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,100.0,400.0,320.0,4.0,3.2,True,,-4078943.9650513297,2485.666774198407,1174.923498604339,768.3056858545897,1.996085211923912,0.9497865996793472,0.9497865996793472,94.97865996793472,0.0,64.0,64.0,100.0,65.07250650087093,2021.3235516598768,1819.191196493889,3840.514748153766,4.800643435192208,6.000804293990259,0,0.0,10.0,32.0079768620462,90.0,True,True,False,False,False,benchmark
f9056d3d853f1702a41c6729,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,80.0,320.0,256.0,4.0,3.2,True,,-4056702.216176585,2688.052544449183,972.5377283535632,917.570559083957,1.6522507039059162,1.134309217442352,1.134309217442352,113.4309217442352,0.0,63.0,63.0,100.0,64.6505969815277,1684.0139345752496,1515.6125411177245,3199.626475692974,4.999416368270272,6.24927046033784,0,0.0,10.0,32.38466628016784,90.0,True,True,True,False,True,benchmark
